company_id,year,net_profit_margin_pct,operating_profit_margin_pct,ebit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,interest_coverage_status,net_debt_cr,net_debt_to_ebitda,asset_turnover,fixed_asset_turnover,free_cash_flow_cr,cfo_to_pat,capex_intensity_pct,fcf_conversion_pct,book_value_per_share,earnings_per_share,dividend_payout_ratio_pct,revenue_cagr_3y,revenue_cagr_3y_flag,revenue_cagr_5y,revenue_cagr_5y_flag,revenue_cagr_10y,revenue_cagr_10y_flag,pat_cagr_3y,pat_cagr_3y_flag,pat_cagr_5y,pat_cagr_5y_flag,pat_cagr_10y,pat_cagr_10y_flag,eps_cagr_3y,eps_cagr_3y_flag,eps_cagr_5y,eps_cagr_5y_flag,eps_cagr_10y,eps_cagr_10y_flag,price_to_earnings,price_to_book,ev_to_ebitda,fcf_yield_pct,capital_allocation_label,profitability_score,cash_quality_score,growth_score,leverage_score,health_score,health_band,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,valuation_flag,broad_sector,sub_sector,composite_ranking_score
BAJFINANCE,2024-03,26.287928399912687,29.285818234737686,35.13788837953867,18.841921351830603,5.219948005902033,3.845990067652804,3.824788776468134,3219.3333333333335,Levered,262465.0,13.123906195309765,0.14630251608816688,16.914461538461538,-79931.0,-5.034945678499758,13.044822818889617,-553.1174313196319,1237.032258064516,233.0,15.0,27.259405758095312,OK,24.352642739542006,OK,,INSUFFICIENT,48.41981202939976,OK,29.323134825979015,OK,,INSUFFICIENT,47.23498631055778,OK,27.5561392815338,OK,,INSUFFICIENT,171.14881876686735,32.24772582664024,131.63530226511327,-3.2317922805711454,EXTERNALLY_FUNDED_INVESTMENT,35.59,0.0,73.16,46.9,34.12,Poor,69.2,4.11,15.96,0.27,Caution,Financials,Consumer Finance,39.81
MOTHERSON,2024-03,3.0600251286831757,9.445547764763102,5.725894702711466,11.546549416937488,12.26425331510298,3.58763572429851,0.7616899254444657,3.120375483158476,Levered,13401.0,1.4164464644329353,1.1724203473591674,3.2764092689728437,925.0,2.5062913907284767,6.732055283102987,30.629139072847682,38.57669616519174,4.0,20.0,19.82084189180693,OK,9.21195713294276,OK,12.491793471295164,OK,24.392634688314452,OK,7.557399109099472,OK,10.657290360127636,OK,25.99210498948732,OK,5.922384104881218,OK,7.177346253629313,OK,48.394423841059606,5.587886063850124,17.06017757108128,0.6329063689949501,EXPANSION_WITH_EXTERNAL_CAPITAL,6.24,87.38,38.69,51.73,43.9,Weak,9.54,2.38,33.39,2.18,Discount,Consumer Discretionary,Auto Ancillaries,39.75
TVSMOTOR,2024-03,4.544641716694342,14.050325712096054,11.830374249584876,26.223466981132077,14.123208295211956,4.233295259851514,3.833431603773585,2.4019709543568464,Levered,24883.0,4.43863717445594,0.931491528650295,6.6448820234255646,-2254.0,-0.7043282743114109,2.557159279601482,-126.70039347948286,,36.0,23.0,26.31887127852206,OK,14.192387704277065,OK,16.660142551691372,OK,43.02900681569186,OK,19.665122106676503,OK,25.266064731460137,OK,40.427786232989085,OK,19.13578981670916,OK,24.57309396155174,OK,149.85464305789768,39.29708284198113,59.75261327149483,-0.8454886074536311,EXTERNALLY_FUNDED_INVESTMENT,17.93,45.59,65.29,26.91,37.05,Weak,46.1,5.62,7.1,3.07,Fair,Consumer Discretionary,Two Wheelers,39.73
PNB,2024-03,8.395910695456838,,75.8208407830193,61.320565191187306,118.21872766261616,12.652858189053626,3.684256345007701,1.2066127761403098,Levered,50672.0,0.6061244019138756,1.5070262950629396,529.4417475728155,-29445.0,-3.0511084416293546,1.3808279466373263,-321.5572785846893,114.86923076923077,8.0,18.0,10.003199043012213,OK,15.902076009106025,OK,9.266703791384634,OK,50.336631443573786,OK,,TURNAROUND,9.562366995577731,OK,58.74010519681994,OK,,TURNAROUND,-8.755646344451918,OK,199.4021622802228,122.27453291368111,28.295400598086125,-1.6126067787208855,EXTERNALLY_FUNDED_INVESTMENT,64.05,6.3,56.4,38.63,41.38,Weak,19.29,10.91,23.64,1.32,Discount,Financials,Public Sector Banks,38.97
JSWSTEEL,2024-03,5.127252779904689,16.089162657280323,12.276721940962023,11.5528718021347,12.96988282735598,3.937287733986257,1.1328071688833383,2.6508328192473782,Levered,80738.0,2.7223926897528408,0.7679137157851319,1.5561483536514882,-2389.0,1.3460381143430291,8.266573717472543,-26.624317396634346,254.65245901639344,36.0,25.0,29.901036567598815,OK,15.604695052452788,OK,13.073630495009247,OK,4.455778963004109,OK,3.585216043903361,OK,36.417837709582315,OK,2.9428498400178693,OK,2.3836255539609663,OK,33.5141362540313,OK,291.1675448567926,33.638213186728294,107.47304784705129,-0.09143985264473488,SELF_FUNDED_REINVESTMENT,9.24,72.24,29.99,45.93,37.79,Weak,69.27,4.37,35.49,2.94,Fair,Materials,Steel,38.9
AMBUJACEM,2024-03,14.288299155609169,19.300361881785282,18.62786489746683,11.428984947896565,14.65306606570988,7.2600787606687,0.01686125048243921,22.380434782608695,Levered,-150.0,-0.019230769230769232,0.5081135747230352,1.023835988637767,-3295.0,1.1916420430561419,26.963208685162847,-69.54411143942592,188.43636363636364,16.0,12.0,10.591471422496257,OK,4.952158000173124,OK,13.727937697465343,OK,15.102458796546347,OK,9.769081298428105,OK,14.00041183392009,OK,10.064241629820891,OK,7.781806771272581,OK,7.177346253629313,OK,270.4539974672858,30.91014666152065,153.62701025641024,-0.25713841204302407,EXPANSION_WITH_EXTERNAL_CAPITAL,20.45,66.35,12.03,63.67,39.02,Weak,55.62,9.21,27.67,3.1,Fair,Materials,Cement,38.41
JINDALSTEL,2024-03,11.802438733764944,20.260555268697622,14.964054494181198,13.410506363390198,12.395538593143383,7.553764807565204,0.3716941962270963,5.823029366306028,Levered,15653.0,1.5113449840687458,0.6400172860847018,1.040715939153439,-2336.0,1.010937237085647,16.570679588513325,-39.30674743395591,443.16,58.0,3.0,13.346256701428505,OK,1.4028310947741707,OK,10.07258893564078,OK,11.676303196350535,OK,,TURNAROUND,12.10287216940693,OK,17.230827599961064,OK,,TURNAROUND,10.693181483627367,OK,66.7319485108531,8.949092201462225,46.21825238968813,-0.5890244225007633,EXPANSION_WITH_EXTERNAL_CAPITAL,18.29,68.28,18.29,54.02,38.65,Weak,77.64,5.73,20.22,1.9,Fair,Materials,Steel,37.35
SBIN,2024-03,15.83441297482405,-13.729168991026642,79.91456980935315,,,,,1.3512797609880802,Levered,,,,,18156.0,0.31105934457817463,0.791458802474561,26.107588110952936,,75.0,18.0,16.450765315782267,OK,11.63380022632805,OK,8.7939438863327,OK,42.78783556410384,OK,83.4069542329295,OK,16.72896493162048,OK,44.22495703074083,OK,90.36539387158786,OK,14.717788514978626,OK,34.51729217893965,,7.572252096103713,0.7563625783740417,SELF_FUNDED_REINVESTMENT,18.73,70.1,53.45,17.79,40.95,Weak,54.93,2.72,21.53,0.42,Caution,Financials,Public Sector Banks,36.61
ADANIENT,2024-03,3.458790097592848,11.799296833677312,9.8329202144761,8.534650424813185,9.082635602475428,2.076768834144944,1.671358378544375,2.081448957189901,Levered,56609.0,4.520402459474567,0.6004321671876751,1.4614113795507593,-8455.0,3.0920539730134933,19.463602327293845,-253.5232383808096,342.7719298245614,28.0,5.0,34.60338228109774,OK,19.015414753081238,OK,5.78467705445147,OK,47.182006037517255,OK,45.81058899665285,OK,2.3412223540726584,OK,51.82944859378311,OK,31.95079107728942,OK,3.4219694129380196,OK,56.350215892053974,4.809293940014331,15.270921504431845,-4.499064189327432,EXPANSION_WITH_EXTERNAL_CAPITAL,3.27,59.36,82.22,37.81,41.07,Weak,58.87,10.41,33.01,0.83,Fair,Industrials,Conglomerates,36.03
BAJAJFINSV,2024-03,14.128209309488865,37.04045949520755,36.22148538711022,25.850351412279537,11.447599359791102,2.9018542467180857,4.789368120938867,2.1487612188961145,Levered,120548.0,2.948681571351695,0.2053943414307379,20.23501374885426,-79634.0,-4.403590894517474,9.929155115870342,-510.63802500801535,379.42138364779873,51.0,2.0,22.131490415528443,OK,20.97274568418761,OK,33.754542295740954,OK,28.399964328592418,OK,23.74781614270227,OK,21.684230519873758,OK,22.124851391248356,OK,20.589095060661244,OK,17.69473018226546,OK,122.16172940044886,31.57923634133404,44.2198571498459,-4.180016339930263,EXTERNALLY_FUNDED_INVESTMENT,33.65,0.0,41.72,26.22,24.06,Poor,15.07,6.08,39.72,2.56,Discount,Financials,Diversified Financials,35.55
GODREJCP,2024-03,-3.9798524404086266,20.977582292849036,3.6038592508513054,-4.45308779171297,3.211125158027813,-3.050239234449761,0.2557548817272583,1.6387096774193548,Levered,-282.0,-0.376502002670227,0.7664201826881253,1.350191570881226,-1365.0,-3.6898395721925135,24.36861520998865,243.31550802139037,123.50980392156863,-5.0,,8.522532034887087,OK,6.447080048592069,OK,6.3736213937384045,OK,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,105.3974599142721,1802.9593724966624,-0.10280184353453976,EXPANSION_WITH_EXTERNAL_CAPITAL,3.75,50.0,5.88,59.24,26.37,Poor,33.59,8.07,23.55,3.09,Discount,Consumer Staples,Personal Products,33.95
SHRIRAMFIN,2024-03,20.333626470264925,28.918874354182698,70.20995932725074,15.116350338120824,10.451516304414527,2.9802711607711085,3.994034363699512,1.6389530408006159,Levered,186024.0,7.117539026629935,0.14656859980827017,9.78698224852071,-31359.0,-4.203405865657522,0.7090249532813014,-423.8275442627382,260.3563829787234,39.0,23.0,27.82625310142639,OK,18.556070052776754,OK,15.684912864219292,OK,43.59376752249222,OK,23.49387942502037,OK,18.47516596168881,OK,29.398934610938454,OK,14.289655141156077,OK,13.492507703672384,OK,117.43931206919854,17.752537847059063,42.01195286195286,-3.608906905151208,EXTERNALLY_FUNDED_INVESTMENT,29.9,0.0,61.4,18.16,25.47,Poor,68.53,7.91,28.82,1.86,Caution,Financials,Consumer Finance,33.61
RECLTD,2024-03,29.7682934528695,100.7702506471368,100.82286339625819,20.39653929343908,9.304005686342292,2.5803050396668312,6.4249170872386445,1.5997061573393883,Levered,440216.0,9.184177584911959,0.08667964267928514,75.18512658227849,-59554.0,-4.0808059384941675,3.8533577456489256,-421.0250972074938,263.3877706038739,54.0,30.0,10.147497322590194,OK,13.338042247865678,OK,10.68124131180972,OK,19.07507541943736,OK,19.763114350230794,OK,11.5509567899718,OK,19.05507889761495,OK,19.67245924901726,OK,11.612317403390438,OK,20.637498762813713,4.209335544340303,6.577161186681131,-20.40097504287343,EXTERNALLY_FUNDED_INVESTMENT,60.23,0.0,18.5,0.1,24.8,Poor,31.49,4.59,23.95,2.18,Fair,Financials,Speciality Finance,32.62
INDUSINDBK,2024-03,19.56369677362945,38.55469091544986,46.62498907056046,14.252273197764223,4.307341867241787,1.7380834474254032,6.885742949503957,2.272049424797614,Levered,325877.0,14.979407032866007,0.08884228106460039,22.86256871564218,-17468.0,-1.8818994413407821,1.3661799422925593,-195.17318435754188,807.1593830334191,115.0,14.0,16.410290098595137,OK,15.495613083358029,OK,18.67814919085109,OK,46.680462139134974,OK,22.077464953948358,OK,20.315626837511314,OK,45.93698581900316,OK,15.895621875417865,OK,15.593498374788117,OK,201.94783463687153,28.782157109416058,76.97591634107103,-0.9664534641259643,CASH_BURN_AND_CONTRACTION,28.55,29.09,56.3,0.14,30.0,Poor,8.99,3.7,28.79,1.42,Discount,Financials,Private Banks,32.47
TATACONSUM,2024-03,7.9902669998684726,15.020386689464685,11.72563461791398,7.566793298872766,9.127674823384867,4.358119014311847,0.21654107242947002,20.49425287356322,Levered,2606.0,1.2064814814814815,0.5454284586965099,0.7855150325446844,26.0,1.594238683127572,12.567407602262264,2.139917695473251,169.02105263157895,12.0,64.0,9.436125385661253,OK,15.96086282879563,OK,6.988876278201839,OK,9.319535187362149,OK,21.59956338772886,OK,9.068818893153164,OK,10.064241629820891,OK,14.869835499703509,OK,5.537868966683179,OK,288.5130452674897,21.83118577567416,179.42118981481482,0.007417056977403794,EXPANSION_WITH_EXTERNAL_CAPITAL,7.71,77.29,7.54,58.7,36.2,Weak,54.79,7.14,24.84,1.87,Fair,Consumer Staples,Food & Beverages,31.62
CHOLAFIN,2024-03,17.846892448990243,28.10102802275218,25.361373480144028,17.455213596692694,3.154451281252434,2.1827093677801463,6.863420609401317,19.058823529411764,Levered,130439.0,25.788651640964808,0.12230192869816066,12.26039667306462,-38538.0,-10.433625730994152,14.898502322183374,-1126.842105263158,233.25,41.0,5.0,25.985530916686983,OK,21.939164804975263,OK,19.308726010179612,OK,31.008346108097527,OK,23.363417251672082,OK,24.97347005007167,OK,29.2240709727595,OK,22.275238764557947,OK,23.418818693862285,OK,284.1906315789474,49.60608176389527,202.64521352313167,-3.9650923712808046,EXTERNALLY_FUNDED_INVESTMENT,25.31,0.0,52.48,3.56,19.89,Poor,16.79,10.36,13.52,2.83,Discount,Financials,Consumer Finance,29.73
ICICIPRULI,2024-03,0.942341125272681,102.02531365231931,4.4271208211988,7.732848705134029,32.75706677591151,0.28461443272764975,0.10904134484325306,1.346127946127946,Levered,-288528.0,-70.18438336171248,0.3020290902037117,134.7865671641791,-7315.0,-8.595769682726205,0.0,-859.5769682726205,76.3705759888966,6.0,10.0,2.777335010929405,OK,16.84553965244746,OK,15.22627795803697,OK,-3.803953723638853,OK,-5.6631941891523425,OK,-5.886339433478582,OK,-5.008574840700353,OK,-5.591248870509801,OK,-5.881313739260197,OK,1876.601116333725,145.11472512494322,490.0033738749696,-0.4580499077779285,ASSET_SALES_FUNDING_OPERATIONS,40.31,0.0,0.0,66.15,24.03,Poor,20.83,12.38,22.57,0.35,Discount,Financials,Life Insurance,29.71
PFC,2024-03,28.916597455960137,36.68859553263103,100.04589762643702,26.1609340860332,9.505683682411526,2.54707727671322,8.521864217426122,1.5794831096235464,Levered,850990.0,9.289979585821426,0.0880835748601615,119.77486910994764,-101229.0,-3.6967612713049394,3.7253573458058313,-382.5592381240316,306.5060606060606,60.0,23.0,8.493112204756725,OK,11.081753577550923,OK,15.635271776057436,OK,18.9656031749176,OK,15.923593622700727,OK,17.09152322307048,OK,18.56311014966876,OK,14.869835499703509,OK,13.441048760014528,OK,76.03211556630514,19.890711637517672,21.98886815933976,-5.031547988302576,EXTERNALLY_FUNDED_INVESTMENT,47.69,0.0,15.96,0.0,19.88,Poor,35.6,6.59,15.67,0.42,Fair,Financials,Speciality Finance,26.86
GRASIM,2024-03,7.578371940325857,20.763028905617738,17.54264074882805,11.196462612658342,10.175458796853965,2.4085451668947577,1.5470993649397087,2.476770507707233,Levered,7849.0,0.28054185431410394,0.3178182841724175,1.3033414930244591,-33833.0,-1.0798911948418295,17.647238467528897,-340.8523070723353,1333.1278195488721,85.0,12.0,19.68160909363319,OK,11.15172597339149,OK,16.544999689655548,OK,12.415926079345653,OK,29.314249729328566,OK,12.885036563882046,OK,10.499282680146527,OK,27.730844458753978,OK,6.806239621873766,OK,48.25224863993552,5.402544978737324,21.505225891772106,-7.063967310949983,EXTERNALLY_FUNDED_INVESTMENT,11.57,19.46,23.73,50.82,22.26,Poor,79.35,5.68,15.23,0.98,Caution,Industrials,Diversified Industrials,26.84
TATASTEEL,2024-03,-2.1425049417247384,9.70803461170916,2.775656605766,-5.334926929972293,3.5513100375732063,-1.823164211026616,0.9461835171402184,0.847229621736814,Levered,80824.0,4.975928092101213,0.8509498277091255,1.5399827973174567,6048.0,-4.134623217922607,6.219373306395661,-123.17718940936864,73.80513231756215,-4.0,-101.0,13.607181258352963,OK,7.766224835881497,OK,4.426324799674042,OK,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,4.010546531210952,24.80897802130148,1.6385330523516455,SELF_FUNDED_REINVESTMENT,0.0,23.65,20.06,40.15,17.13,Poor,48.97,9.23,38.87,1.0,Fair,Materials,Steel,17.8
BHEL,2024-03,1.180262001423011,2.9757669610346125,4.482484409659733,1.1539405843358703,3.216795819066499,0.4716665551615709,0.36238644733611586,1.2934782608695652,Levered,8600.0,6.515151515151516,0.399628688031043,9.282439782439782,-3713.0,-13.166666666666666,0.0,-1316.6666666666665,70.22413793103448,1.0,31.0,11.343850250620191,OK,-4.728642461606237,OK,-4.917554706101179,OK,,TURNAROUND,-22.397399063784775,OK,-22.269171506089446,OK,,TURNAROUND,-19.72584382397693,OK,-20.567176527571853,OK,1915.084574468085,22.098938129143136,517.0152803030303,-0.6875240311683734,RESTRUCTURING_WITH_EXTERNAL_SUPPORT,0.0,0.0,20.47,38.71,9.9,Poor,29.8,11.43,21.59,4.04,Discount,Industrials,Capital Goods,13.63
