company_id,year,metric,flag
ICICIPRULI,2019-03,pat_cagr_10y,INSUFFICIENT
ICICIPRULI,2019-03,eps_cagr_10y,INSUFFICIENT
ICICIPRULI,2020-03,revenue_cagr_10y,INSUFFICIENT
ICICIPRULI,2020-03,pat_cagr_10y,INSUFFICIENT
ICICIPRULI,2020-03,eps_cagr_10y,INSUFFICIENT
ICICIPRULI,2021-03,revenue_cagr_10y,INSUFFICIENT
ICICIPRULI,2021-03,pat_cagr_10y,INSUFFICIENT
ICICIPRULI,2021-03,eps_cagr_10y,INSUFFICIENT
ICICIPRULI,2022-03,revenue_cagr_10y,INSUFFICIENT
ICICIPRULI,2022-03,pat_cagr_10y,INSUFFICIENT
ICICIPRULI,2022-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2013-03,revenue_cagr_3y,INSUFFICIENT
INDIGO,2013-03,revenue_cagr_5y,INSUFFICIENT
INDIGO,2013-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2013-03,pat_cagr_3y,INSUFFICIENT
INDIGO,2013-03,pat_cagr_5y,INSUFFICIENT
INDIGO,2013-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2013-03,eps_cagr_3y,INSUFFICIENT
INDIGO,2013-03,eps_cagr_5y,INSUFFICIENT
INDIGO,2013-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2014-03,revenue_cagr_3y,INSUFFICIENT
INDIGO,2014-03,revenue_cagr_5y,INSUFFICIENT
INDIGO,2014-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2014-03,pat_cagr_3y,INSUFFICIENT
INDIGO,2014-03,pat_cagr_5y,INSUFFICIENT
INDIGO,2014-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2014-03,eps_cagr_3y,INSUFFICIENT
INDIGO,2014-03,eps_cagr_5y,INSUFFICIENT
INDIGO,2014-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2015-03,revenue_cagr_3y,INSUFFICIENT
INDIGO,2015-03,revenue_cagr_5y,INSUFFICIENT
INDIGO,2015-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2015-03,pat_cagr_3y,INSUFFICIENT
INDIGO,2015-03,pat_cagr_5y,INSUFFICIENT
INDIGO,2015-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2015-03,eps_cagr_3y,INSUFFICIENT
INDIGO,2015-03,eps_cagr_5y,INSUFFICIENT
INDIGO,2015-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2016-03,revenue_cagr_5y,INSUFFICIENT
INDIGO,2016-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2016-03,pat_cagr_5y,INSUFFICIENT
INDIGO,2016-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2016-03,eps_cagr_5y,INSUFFICIENT
INDIGO,2016-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2017-03,revenue_cagr_5y,INSUFFICIENT
INDIGO,2017-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2017-03,pat_cagr_5y,INSUFFICIENT
INDIGO,2017-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2017-03,eps_cagr_5y,INSUFFICIENT
INDIGO,2017-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2018-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2018-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2018-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2019-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2019-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2019-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2020-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2020-03,pat_cagr_3y,DECLINE_TO_LOSS
INDIGO,2020-03,pat_cagr_5y,DECLINE_TO_LOSS
INDIGO,2020-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2020-03,eps_cagr_3y,DECLINE_TO_LOSS
INDIGO,2020-03,eps_cagr_5y,DECLINE_TO_LOSS
INDIGO,2020-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2021-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2021-03,pat_cagr_3y,DECLINE_TO_LOSS
INDIGO,2021-03,pat_cagr_5y,DECLINE_TO_LOSS
INDIGO,2021-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2021-03,eps_cagr_3y,DECLINE_TO_LOSS
INDIGO,2021-03,eps_cagr_5y,DECLINE_TO_LOSS
INDIGO,2021-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2022-03,revenue_cagr_10y,INSUFFICIENT
INDIGO,2022-03,pat_cagr_3y,DECLINE_TO_LOSS
INDIGO,2022-03,pat_cagr_5y,DECLINE_TO_LOSS
INDIGO,2022-03,pat_cagr_10y,INSUFFICIENT
INDIGO,2022-03,eps_cagr_3y,DECLINE_TO_LOSS
INDIGO,2022-03,eps_cagr_5y,DECLINE_TO_LOSS
INDIGO,2022-03,eps_cagr_10y,INSUFFICIENT
INDIGO,2023-03,pat_cagr_3y,BOTH_NEGATIVE
INDIGO,2023-03,pat_cagr_5y,DECLINE_TO_LOSS
INDIGO,2023-03,pat_cagr_10y,DECLINE_TO_LOSS
INDIGO,2023-03,eps_cagr_3y,BOTH_NEGATIVE
INDIGO,2023-03,eps_cagr_5y,DECLINE_TO_LOSS
INDIGO,2023-03,eps_cagr_10y,DECLINE_TO_LOSS
INDIGO,2024-03,pat_cagr_3y,TURNAROUND
INDIGO,2024-03,eps_cagr_3y,TURNAROUND
INDUSINDBK,2013-03,revenue_cagr_3y,INSUFFICIENT
INDUSINDBK,2013-03,revenue_cagr_5y,INSUFFICIENT
INDUSINDBK,2013-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2013-03,pat_cagr_3y,INSUFFICIENT
INDUSINDBK,2013-03,pat_cagr_5y,INSUFFICIENT
INDUSINDBK,2013-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2013-03,eps_cagr_3y,INSUFFICIENT
INDUSINDBK,2013-03,eps_cagr_5y,INSUFFICIENT
INDUSINDBK,2013-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2014-03,revenue_cagr_3y,INSUFFICIENT
INDUSINDBK,2014-03,revenue_cagr_5y,INSUFFICIENT
INDUSINDBK,2014-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2014-03,pat_cagr_3y,INSUFFICIENT
INDUSINDBK,2014-03,pat_cagr_5y,INSUFFICIENT
INDUSINDBK,2014-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2014-03,eps_cagr_3y,INSUFFICIENT
INDUSINDBK,2014-03,eps_cagr_5y,INSUFFICIENT
INDUSINDBK,2014-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2015-03,revenue_cagr_3y,INSUFFICIENT
INDUSINDBK,2015-03,revenue_cagr_5y,INSUFFICIENT
INDUSINDBK,2015-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2015-03,pat_cagr_3y,INSUFFICIENT
INDUSINDBK,2015-03,pat_cagr_5y,INSUFFICIENT
INDUSINDBK,2015-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2015-03,eps_cagr_3y,INSUFFICIENT
INDUSINDBK,2015-03,eps_cagr_5y,INSUFFICIENT
INDUSINDBK,2015-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2016-03,revenue_cagr_5y,INSUFFICIENT
INDUSINDBK,2016-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2016-03,pat_cagr_5y,INSUFFICIENT
INDUSINDBK,2016-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2016-03,eps_cagr_5y,INSUFFICIENT
INDUSINDBK,2016-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2017-03,revenue_cagr_5y,INSUFFICIENT
INDUSINDBK,2017-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2017-03,pat_cagr_5y,INSUFFICIENT
INDUSINDBK,2017-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2017-03,eps_cagr_5y,INSUFFICIENT
INDUSINDBK,2017-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2018-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2018-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2018-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2019-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2019-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2019-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2020-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2020-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2020-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2021-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2021-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2021-03,eps_cagr_10y,INSUFFICIENT
INDUSINDBK,2022-03,revenue_cagr_10y,INSUFFICIENT
INDUSINDBK,2022-03,pat_cagr_10y,INSUFFICIENT
INDUSINDBK,2022-03,eps_cagr_10y,INSUFFICIENT
INFY,2013-03,revenue_cagr_3y,INSUFFICIENT
INFY,2013-03,revenue_cagr_5y,INSUFFICIENT
INFY,2013-03,revenue_cagr_10y,INSUFFICIENT
INFY,2013-03,pat_cagr_3y,INSUFFICIENT
INFY,2013-03,pat_cagr_5y,INSUFFICIENT
INFY,2013-03,pat_cagr_10y,INSUFFICIENT
INFY,2013-03,eps_cagr_3y,INSUFFICIENT
INFY,2013-03,eps_cagr_5y,INSUFFICIENT
INFY,2013-03,eps_cagr_10y,INSUFFICIENT
INFY,2014-03,revenue_cagr_3y,INSUFFICIENT
INFY,2014-03,revenue_cagr_5y,INSUFFICIENT
INFY,2014-03,revenue_cagr_10y,INSUFFICIENT
INFY,2014-03,pat_cagr_3y,INSUFFICIENT
INFY,2014-03,pat_cagr_5y,INSUFFICIENT
INFY,2014-03,pat_cagr_10y,INSUFFICIENT
INFY,2014-03,eps_cagr_3y,INSUFFICIENT
INFY,2014-03,eps_cagr_5y,INSUFFICIENT
INFY,2014-03,eps_cagr_10y,INSUFFICIENT
INFY,2015-03,revenue_cagr_3y,INSUFFICIENT
INFY,2015-03,revenue_cagr_5y,INSUFFICIENT
INFY,2015-03,revenue_cagr_10y,INSUFFICIENT
INFY,2015-03,pat_cagr_3y,INSUFFICIENT
INFY,2015-03,pat_cagr_5y,INSUFFICIENT
INFY,2015-03,pat_cagr_10y,INSUFFICIENT
INFY,2015-03,eps_cagr_3y,INSUFFICIENT
INFY,2015-03,eps_cagr_5y,INSUFFICIENT
INFY,2015-03,eps_cagr_10y,INSUFFICIENT
INFY,2016-03,interest_coverage,Debt Free
INFY,2016-03,revenue_cagr_5y,INSUFFICIENT
INFY,2016-03,revenue_cagr_10y,INSUFFICIENT
INFY,2016-03,pat_cagr_5y,INSUFFICIENT
INFY,2016-03,pat_cagr_10y,INSUFFICIENT
INFY,2016-03,eps_cagr_5y,INSUFFICIENT
INFY,2016-03,eps_cagr_10y,INSUFFICIENT
INFY,2017-03,interest_coverage,Debt Free
INFY,2017-03,revenue_cagr_5y,INSUFFICIENT
INFY,2017-03,revenue_cagr_10y,INSUFFICIENT
INFY,2017-03,pat_cagr_5y,INSUFFICIENT
INFY,2017-03,pat_cagr_10y,INSUFFICIENT
INFY,2017-03,eps_cagr_5y,INSUFFICIENT
INFY,2017-03,eps_cagr_10y,INSUFFICIENT
INFY,2018-03,interest_coverage,Debt Free
INFY,2018-03,revenue_cagr_10y,INSUFFICIENT
INFY,2018-03,pat_cagr_10y,INSUFFICIENT
INFY,2018-03,eps_cagr_10y,INSUFFICIENT
INFY,2019-03,interest_coverage,Debt Free
INFY,2019-03,revenue_cagr_10y,INSUFFICIENT
INFY,2019-03,pat_cagr_10y,INSUFFICIENT
INFY,2019-03,eps_cagr_10y,INSUFFICIENT
INFY,2020-03,revenue_cagr_10y,INSUFFICIENT
INFY,2020-03,pat_cagr_10y,INSUFFICIENT
INFY,2020-03,eps_cagr_10y,INSUFFICIENT
INFY,2021-03,revenue_cagr_10y,INSUFFICIENT
INFY,2021-03,pat_cagr_10y,INSUFFICIENT
INFY,2021-03,eps_cagr_10y,INSUFFICIENT
INFY,2022-03,revenue_cagr_10y,INSUFFICIENT
INFY,2022-03,pat_cagr_10y,INSUFFICIENT
INFY,2022-03,eps_cagr_10y,INSUFFICIENT
IOC,2013-03,revenue_cagr_3y,INSUFFICIENT
IOC,2013-03,revenue_cagr_5y,INSUFFICIENT
IOC,2013-03,revenue_cagr_10y,INSUFFICIENT
IOC,2013-03,pat_cagr_3y,INSUFFICIENT
IOC,2013-03,pat_cagr_5y,INSUFFICIENT
IOC,2013-03,pat_cagr_10y,INSUFFICIENT
IOC,2013-03,eps_cagr_3y,INSUFFICIENT
IOC,2013-03,eps_cagr_5y,INSUFFICIENT
IOC,2013-03,eps_cagr_10y,INSUFFICIENT
IOC,2014-03,revenue_cagr_3y,INSUFFICIENT
IOC,2014-03,revenue_cagr_5y,INSUFFICIENT
IOC,2014-03,revenue_cagr_10y,INSUFFICIENT
IOC,2014-03,pat_cagr_3y,INSUFFICIENT
IOC,2014-03,pat_cagr_5y,INSUFFICIENT
IOC,2014-03,pat_cagr_10y,INSUFFICIENT
IOC,2014-03,eps_cagr_3y,INSUFFICIENT
IOC,2014-03,eps_cagr_5y,INSUFFICIENT
IOC,2014-03,eps_cagr_10y,INSUFFICIENT
IOC,2015-03,revenue_cagr_3y,INSUFFICIENT
IOC,2015-03,revenue_cagr_5y,INSUFFICIENT
IOC,2015-03,revenue_cagr_10y,INSUFFICIENT
IOC,2015-03,pat_cagr_3y,INSUFFICIENT
IOC,2015-03,pat_cagr_5y,INSUFFICIENT
IOC,2015-03,pat_cagr_10y,INSUFFICIENT
IOC,2015-03,eps_cagr_3y,INSUFFICIENT
IOC,2015-03,eps_cagr_5y,INSUFFICIENT
IOC,2015-03,eps_cagr_10y,INSUFFICIENT
IOC,2016-03,revenue_cagr_5y,INSUFFICIENT
IOC,2016-03,revenue_cagr_10y,INSUFFICIENT
IOC,2016-03,pat_cagr_5y,INSUFFICIENT
IOC,2016-03,pat_cagr_10y,INSUFFICIENT
IOC,2016-03,eps_cagr_5y,INSUFFICIENT
IOC,2016-03,eps_cagr_10y,INSUFFICIENT
IOC,2017-03,revenue_cagr_5y,INSUFFICIENT
IOC,2017-03,revenue_cagr_10y,INSUFFICIENT
IOC,2017-03,pat_cagr_5y,INSUFFICIENT
IOC,2017-03,pat_cagr_10y,INSUFFICIENT
IOC,2017-03,eps_cagr_5y,INSUFFICIENT
IOC,2017-03,eps_cagr_10y,INSUFFICIENT
IOC,2018-03,revenue_cagr_10y,INSUFFICIENT
IOC,2018-03,pat_cagr_10y,INSUFFICIENT
IOC,2018-03,eps_cagr_10y,INSUFFICIENT
IOC,2019-03,revenue_cagr_10y,INSUFFICIENT
IOC,2019-03,pat_cagr_10y,INSUFFICIENT
IOC,2019-03,eps_cagr_10y,INSUFFICIENT
IOC,2020-03,revenue_cagr_10y,INSUFFICIENT
IOC,2020-03,pat_cagr_3y,DECLINE_TO_LOSS
IOC,2020-03,pat_cagr_5y,DECLINE_TO_LOSS
IOC,2020-03,pat_cagr_10y,INSUFFICIENT
IOC,2020-03,eps_cagr_3y,DECLINE_TO_LOSS
IOC,2020-03,eps_cagr_5y,DECLINE_TO_LOSS
IOC,2020-03,eps_cagr_10y,INSUFFICIENT
IOC,2021-03,revenue_cagr_10y,INSUFFICIENT
IOC,2021-03,pat_cagr_10y,INSUFFICIENT
IOC,2021-03,eps_cagr_10y,INSUFFICIENT
IOC,2022-03,revenue_cagr_10y,INSUFFICIENT
IOC,2022-03,pat_cagr_10y,INSUFFICIENT
IOC,2022-03,eps_cagr_10y,INSUFFICIENT
IOC,2023-03,pat_cagr_3y,TURNAROUND
IOC,2023-03,eps_cagr_3y,TURNAROUND
IRCTC,2015-03,interest_coverage,Debt Free
IRCTC,2015-03,revenue_cagr_3y,INSUFFICIENT
IRCTC,2015-03,revenue_cagr_5y,INSUFFICIENT
IRCTC,2015-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2015-03,pat_cagr_3y,INSUFFICIENT
IRCTC,2015-03,pat_cagr_5y,INSUFFICIENT
IRCTC,2015-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2015-03,eps_cagr_3y,INSUFFICIENT
IRCTC,2015-03,eps_cagr_5y,INSUFFICIENT
IRCTC,2015-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2016-03,interest_coverage,Debt Free
IRCTC,2016-03,revenue_cagr_3y,INSUFFICIENT
IRCTC,2016-03,revenue_cagr_5y,INSUFFICIENT
IRCTC,2016-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2016-03,pat_cagr_3y,INSUFFICIENT
IRCTC,2016-03,pat_cagr_5y,INSUFFICIENT
IRCTC,2016-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2016-03,eps_cagr_3y,INSUFFICIENT
IRCTC,2016-03,eps_cagr_5y,INSUFFICIENT
IRCTC,2016-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2017-03,revenue_cagr_3y,INSUFFICIENT
IRCTC,2017-03,revenue_cagr_5y,INSUFFICIENT
IRCTC,2017-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2017-03,pat_cagr_3y,INSUFFICIENT
IRCTC,2017-03,pat_cagr_5y,INSUFFICIENT
IRCTC,2017-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2017-03,eps_cagr_3y,INSUFFICIENT
IRCTC,2017-03,eps_cagr_5y,INSUFFICIENT
IRCTC,2017-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2018-03,revenue_cagr_5y,INSUFFICIENT
IRCTC,2018-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2018-03,pat_cagr_5y,INSUFFICIENT
IRCTC,2018-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2018-03,eps_cagr_5y,INSUFFICIENT
IRCTC,2018-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2019-03,revenue_cagr_5y,INSUFFICIENT
IRCTC,2019-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2019-03,pat_cagr_5y,INSUFFICIENT
IRCTC,2019-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2019-03,eps_cagr_5y,INSUFFICIENT
IRCTC,2019-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2020-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2020-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2020-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2021-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2021-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2021-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2022-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2022-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2022-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2023-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2023-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2023-03,eps_cagr_10y,INSUFFICIENT
IRCTC,2024-03,revenue_cagr_10y,INSUFFICIENT
IRCTC,2024-03,pat_cagr_10y,INSUFFICIENT
IRCTC,2024-03,eps_cagr_10y,INSUFFICIENT
IRFC,2013-03,revenue_cagr_3y,INSUFFICIENT
IRFC,2013-03,revenue_cagr_5y,INSUFFICIENT
IRFC,2013-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2013-03,pat_cagr_3y,INSUFFICIENT
IRFC,2013-03,pat_cagr_5y,INSUFFICIENT
IRFC,2013-03,pat_cagr_10y,INSUFFICIENT
IRFC,2013-03,eps_cagr_3y,INSUFFICIENT
IRFC,2013-03,eps_cagr_5y,INSUFFICIENT
IRFC,2013-03,eps_cagr_10y,INSUFFICIENT
IRFC,2014-03,revenue_cagr_3y,INSUFFICIENT
IRFC,2014-03,revenue_cagr_5y,INSUFFICIENT
IRFC,2014-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2014-03,pat_cagr_3y,INSUFFICIENT
IRFC,2014-03,pat_cagr_5y,INSUFFICIENT
IRFC,2014-03,pat_cagr_10y,INSUFFICIENT
IRFC,2014-03,eps_cagr_3y,INSUFFICIENT
IRFC,2014-03,eps_cagr_5y,INSUFFICIENT
IRFC,2014-03,eps_cagr_10y,INSUFFICIENT
IRFC,2015-03,revenue_cagr_3y,INSUFFICIENT
IRFC,2015-03,revenue_cagr_5y,INSUFFICIENT
IRFC,2015-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2015-03,pat_cagr_3y,INSUFFICIENT
IRFC,2015-03,pat_cagr_5y,INSUFFICIENT
IRFC,2015-03,pat_cagr_10y,INSUFFICIENT
IRFC,2015-03,eps_cagr_3y,INSUFFICIENT
IRFC,2015-03,eps_cagr_5y,INSUFFICIENT
IRFC,2015-03,eps_cagr_10y,INSUFFICIENT
IRFC,2016-03,revenue_cagr_5y,INSUFFICIENT
IRFC,2016-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2016-03,pat_cagr_5y,INSUFFICIENT
IRFC,2016-03,pat_cagr_10y,INSUFFICIENT
IRFC,2016-03,eps_cagr_5y,INSUFFICIENT
IRFC,2016-03,eps_cagr_10y,INSUFFICIENT
IRFC,2017-03,revenue_cagr_5y,INSUFFICIENT
IRFC,2017-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2017-03,pat_cagr_5y,INSUFFICIENT
IRFC,2017-03,pat_cagr_10y,INSUFFICIENT
IRFC,2017-03,eps_cagr_5y,INSUFFICIENT
IRFC,2017-03,eps_cagr_10y,INSUFFICIENT
IRFC,2018-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2018-03,pat_cagr_10y,INSUFFICIENT
IRFC,2018-03,eps_cagr_10y,INSUFFICIENT
IRFC,2019-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2019-03,pat_cagr_10y,INSUFFICIENT
IRFC,2019-03,eps_cagr_10y,INSUFFICIENT
IRFC,2020-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2020-03,pat_cagr_10y,INSUFFICIENT
IRFC,2020-03,eps_cagr_10y,INSUFFICIENT
IRFC,2021-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2021-03,pat_cagr_10y,INSUFFICIENT
IRFC,2021-03,eps_cagr_10y,INSUFFICIENT
IRFC,2022-03,revenue_cagr_10y,INSUFFICIENT
IRFC,2022-03,pat_cagr_10y,INSUFFICIENT
IRFC,2022-03,eps_cagr_10y,INSUFFICIENT
ITC,2013-03,revenue_cagr_3y,INSUFFICIENT
ITC,2013-03,revenue_cagr_5y,INSUFFICIENT
ITC,2013-03,revenue_cagr_10y,INSUFFICIENT
ITC,2013-03,pat_cagr_3y,INSUFFICIENT
ITC,2013-03,pat_cagr_5y,INSUFFICIENT
ITC,2013-03,pat_cagr_10y,INSUFFICIENT
ITC,2013-03,eps_cagr_3y,INSUFFICIENT
ITC,2013-03,eps_cagr_5y,INSUFFICIENT
ITC,2013-03,eps_cagr_10y,INSUFFICIENT
ITC,2014-03,revenue_cagr_3y,INSUFFICIENT
ITC,2014-03,revenue_cagr_5y,INSUFFICIENT
ITC,2014-03,revenue_cagr_10y,INSUFFICIENT
ITC,2014-03,pat_cagr_3y,INSUFFICIENT
ITC,2014-03,pat_cagr_5y,INSUFFICIENT
ITC,2014-03,pat_cagr_10y,INSUFFICIENT
ITC,2014-03,eps_cagr_3y,INSUFFICIENT
ITC,2014-03,eps_cagr_5y,INSUFFICIENT
ITC,2014-03,eps_cagr_10y,INSUFFICIENT
ITC,2015-03,revenue_cagr_3y,INSUFFICIENT
ITC,2015-03,revenue_cagr_5y,INSUFFICIENT
ITC,2015-03,revenue_cagr_10y,INSUFFICIENT
ITC,2015-03,pat_cagr_3y,INSUFFICIENT
ITC,2015-03,pat_cagr_5y,INSUFFICIENT
ITC,2015-03,pat_cagr_10y,INSUFFICIENT
ITC,2015-03,eps_cagr_3y,INSUFFICIENT
ITC,2015-03,eps_cagr_5y,INSUFFICIENT
ITC,2015-03,eps_cagr_10y,INSUFFICIENT
ITC,2016-03,revenue_cagr_5y,INSUFFICIENT
ITC,2016-03,revenue_cagr_10y,INSUFFICIENT
ITC,2016-03,pat_cagr_5y,INSUFFICIENT
ITC,2016-03,pat_cagr_10y,INSUFFICIENT
ITC,2016-03,eps_cagr_5y,INSUFFICIENT
ITC,2016-03,eps_cagr_10y,INSUFFICIENT
ITC,2017-03,revenue_cagr_5y,INSUFFICIENT
ITC,2017-03,revenue_cagr_10y,INSUFFICIENT
ITC,2017-03,pat_cagr_5y,INSUFFICIENT
ITC,2017-03,pat_cagr_10y,INSUFFICIENT
ITC,2017-03,eps_cagr_5y,INSUFFICIENT
ITC,2017-03,eps_cagr_10y,INSUFFICIENT
ITC,2018-03,revenue_cagr_10y,INSUFFICIENT
ITC,2018-03,pat_cagr_10y,INSUFFICIENT
ITC,2018-03,eps_cagr_10y,INSUFFICIENT
ITC,2019-03,revenue_cagr_10y,INSUFFICIENT
ITC,2019-03,pat_cagr_10y,INSUFFICIENT
ITC,2019-03,eps_cagr_10y,INSUFFICIENT
ITC,2020-03,revenue_cagr_10y,INSUFFICIENT
ITC,2020-03,pat_cagr_10y,INSUFFICIENT
ITC,2020-03,eps_cagr_10y,INSUFFICIENT
ITC,2021-03,revenue_cagr_10y,INSUFFICIENT
ITC,2021-03,pat_cagr_10y,INSUFFICIENT
ITC,2021-03,eps_cagr_10y,INSUFFICIENT
ITC,2022-03,revenue_cagr_10y,INSUFFICIENT
ITC,2022-03,pat_cagr_10y,INSUFFICIENT
ITC,2022-03,eps_cagr_10y,INSUFFICIENT
JINDALSTEL,2013-03,revenue_cagr_3y,INSUFFICIENT
JINDALSTEL,2013-03,revenue_cagr_5y,INSUFFICIENT
JINDALSTEL,2013-03,revenue_cagr_10y,INSUFFICIENT
JINDALSTEL,2013-03,pat_cagr_3y,INSUFFICIENT
JINDALSTEL,2013-03,pat_cagr_5y,INSUFFICIENT
JINDALSTEL,2013-03,pat_cagr_10y,INSUFFICIENT
JINDALSTEL,2013-03,eps_cagr_3y,INSUFFICIENT
JINDALSTEL,2013-03,eps_cagr_5y,INSUFFICIENT
JINDALSTEL,2013-03,eps_cagr_10y,INSUFFICIENT
JINDALSTEL,2014-03,revenue_cagr_3y,INSUFFICIENT
JINDALSTEL,2014-03,revenue_cagr_5y,INSUFFICIENT
JINDALSTEL,2014-03,revenue_cagr_10y,INSUFFICIENT
JINDALSTEL,2014-03,pat_cagr_3y,INSUFFICIENT
JINDALSTEL,2014-03,pat_cagr_5y,INSUFFICIENT
JINDALSTEL,2014-03,pat_cagr_10y,INSUFFICIENT
JINDALSTEL,2014-03,eps_cagr_3y,INSUFFICIENT
JINDALSTEL,2014-03,eps_cagr_5y,INSUFFICIENT
JINDALSTEL,2014-03,eps_cagr_10y,INSUFFICIENT
JINDALSTEL,2015-03,revenue_cagr_3y,INSUFFICIENT
JINDALSTEL,2015-03,revenue_cagr_5y,INSUFFICIENT
JINDALSTEL,2015-03,revenue_cagr_10y,INSUFFICIENT
JINDALSTEL,2015-03,pat_cagr_3y,INSUFFICIENT
JINDALSTEL,2015-03,pat_cagr_5y,INSUFFICIENT
JINDALSTEL,2015-03,pat_cagr_10y,INSUFFICIENT
JINDALSTEL,2015-03,eps_cagr_3y,INSUFFICIENT
JINDALSTEL,2015-03,eps_cagr_5y,INSUFFICIENT
JINDALSTEL,2015-03,eps_cagr_10y,INSUFFICIENT
JINDALSTEL,2016-03,revenue_cagr_5y,INSUFFICIENT
