company_id,year,capital_allocation_label
PNB,2022-03,EXPANSION_WITH_EXTERNAL_CAPITAL
PNB,2023-03,EXPANSION_WITH_EXTERNAL_CAPITAL
PNB,2024-03,EXTERNALLY_FUNDED_INVESTMENT
POWERGRID,2013-03,EXPANSION_WITH_EXTERNAL_CAPITAL
POWERGRID,2014-03,EXPANSION_WITH_EXTERNAL_CAPITAL
POWERGRID,2015-03,EXPANSION_WITH_EXTERNAL_CAPITAL
POWERGRID,2016-03,EXPANSION_WITH_EXTERNAL_CAPITAL
POWERGRID,2017-03,EXPANSION_WITH_EXTERNAL_CAPITAL
POWERGRID,2018-03,EXPANSION_WITH_EXTERNAL_CAPITAL
POWERGRID,2019-03,SELF_FUNDED_REINVESTMENT
POWERGRID,2020-03,SELF_FUNDED_REINVESTMENT
POWERGRID,2021-03,SELF_FUNDED_REINVESTMENT
POWERGRID,2022-03,ASSET_MONETISATION_AND_DELEVERAGING
POWERGRID,2023-03,SELF_FUNDED_REINVESTMENT
POWERGRID,2024-03,SELF_FUNDED_REINVESTMENT
RECLTD,2013-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
RECLTD,2014-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
RECLTD,2015-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
RECLTD,2016-03,EXTERNALLY_FUNDED_INVESTMENT
RECLTD,2017-03,SELF_FUNDED_REINVESTMENT
RECLTD,2018-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
RECLTD,2019-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
RECLTD,2020-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
RECLTD,2021-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
RECLTD,2022-03,EXTERNALLY_FUNDED_INVESTMENT
RECLTD,2023-03,EXTERNALLY_FUNDED_INVESTMENT
RECLTD,2024-03,EXTERNALLY_FUNDED_INVESTMENT
RELIANCE,2013-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2014-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2015-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2016-03,SELF_FUNDED_REINVESTMENT
RELIANCE,2017-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2018-03,SELF_FUNDED_REINVESTMENT
RELIANCE,2019-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2020-03,SELF_FUNDED_REINVESTMENT
RELIANCE,2021-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2022-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2023-03,EXPANSION_WITH_EXTERNAL_CAPITAL
RELIANCE,2024-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2013-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2014-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2015-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2016-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2017-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2018-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2019-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2020-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2021-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SBILIFE,2022-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2023-03,SELF_FUNDED_REINVESTMENT
SBILIFE,2024-03,SELF_FUNDED_REINVESTMENT
SBIN,2013-03,SELF_FUNDED_REINVESTMENT
SBIN,2014-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SBIN,2015-03,SELF_FUNDED_REINVESTMENT
SBIN,2016-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SBIN,2017-03,SELF_FUNDED_REINVESTMENT
SBIN,2018-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
SBIN,2019-03,CASH_ACCUMULATION
SBIN,2020-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SBIN,2021-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SBIN,2022-03,SELF_FUNDED_REINVESTMENT
SBIN,2023-03,EXTERNALLY_FUNDED_INVESTMENT
SBIN,2024-03,SELF_FUNDED_REINVESTMENT
SHREECEM,2013-06,SELF_FUNDED_REINVESTMENT
SHREECEM,2014-06,SELF_FUNDED_REINVESTMENT
SHREECEM,2015-06,SELF_FUNDED_REINVESTMENT
SHREECEM,2016-03,SELF_FUNDED_REINVESTMENT
SHREECEM,2017-03,SELF_FUNDED_REINVESTMENT
SHREECEM,2018-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SHREECEM,2019-03,SELF_FUNDED_REINVESTMENT
SHREECEM,2020-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SHREECEM,2021-03,SELF_FUNDED_REINVESTMENT
SHREECEM,2022-03,SELF_FUNDED_REINVESTMENT
SHREECEM,2023-03,SELF_FUNDED_REINVESTMENT
SHREECEM,2024-03,SELF_FUNDED_REINVESTMENT
SHRIRAMFIN,2013-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2014-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2015-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2016-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2017-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2018-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
SHRIRAMFIN,2019-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2020-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2021-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2022-03,EXTERNALLY_FUNDED_INVESTMENT
SHRIRAMFIN,2023-03,RESTRUCTURING_WITH_EXTERNAL_SUPPORT
SHRIRAMFIN,2024-03,EXTERNALLY_FUNDED_INVESTMENT
SIEMENS,2011-09,ASSET_MONETISATION_AND_DELEVERAGING
SIEMENS,2014-09,ASSET_MONETISATION_AND_DELEVERAGING
SIEMENS,2015-09,ASSET_MONETISATION_AND_DELEVERAGING
SIEMENS,2016-09,ASSET_MONETISATION_AND_DELEVERAGING
SIEMENS,2017-09,ASSET_MONETISATION_AND_DELEVERAGING
SIEMENS,2018-09,SELF_FUNDED_REINVESTMENT
SIEMENS,2019-09,SELF_FUNDED_REINVESTMENT
SIEMENS,2020-09,ASSET_MONETISATION_AND_DELEVERAGING
SIEMENS,2021-09,SELF_FUNDED_REINVESTMENT
SIEMENS,2022-09,SELF_FUNDED_REINVESTMENT
SIEMENS,2023-09,SELF_FUNDED_REINVESTMENT
SIEMENS,2024-09,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2013-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2014-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SUNPHARMA,2015-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2016-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2017-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2018-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2019-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2020-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2021-03,ASSET_MONETISATION_AND_DELEVERAGING
SUNPHARMA,2022-03,SELF_FUNDED_REINVESTMENT
SUNPHARMA,2023-03,EXPANSION_WITH_EXTERNAL_CAPITAL
SUNPHARMA,2024-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2013-03,CASH_ACCUMULATION
TATACONSUM,2014-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2015-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2016-03,ASSET_MONETISATION_AND_DELEVERAGING
TATACONSUM,2017-03,ASSET_MONETISATION_AND_DELEVERAGING
TATACONSUM,2018-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2019-03,ASSET_MONETISATION_AND_DELEVERAGING
TATACONSUM,2020-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2021-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2022-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2023-03,SELF_FUNDED_REINVESTMENT
TATACONSUM,2024-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAMOTORS,2013-03,SELF_FUNDED_REINVESTMENT
TATAMOTORS,2014-03,SELF_FUNDED_REINVESTMENT
TATAMOTORS,2015-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAMOTORS,2016-03,SELF_FUNDED_REINVESTMENT
TATAMOTORS,2017-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAMOTORS,2018-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAMOTORS,2019-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAMOTORS,2020-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAMOTORS,2021-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAMOTORS,2022-03,SELF_FUNDED_REINVESTMENT
TATAMOTORS,2023-03,SELF_FUNDED_REINVESTMENT
TATAMOTORS,2024-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2013-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2014-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2015-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2016-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2017-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAPOWER,2018-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2019-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2020-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2021-03,ASSET_MONETISATION_AND_DELEVERAGING
TATAPOWER,2022-03,SELF_FUNDED_REINVESTMENT
TATAPOWER,2023-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATAPOWER,2024-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2013-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2014-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATASTEEL,2015-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2016-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2017-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2018-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TATASTEEL,2019-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2020-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2021-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2022-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2023-03,SELF_FUNDED_REINVESTMENT
TATASTEEL,2024-03,SELF_FUNDED_REINVESTMENT
TCS,2013-03,SELF_FUNDED_REINVESTMENT
TCS,2014-03,SELF_FUNDED_REINVESTMENT
TCS,2015-03,SELF_FUNDED_REINVESTMENT
TCS,2016-03,SELF_FUNDED_REINVESTMENT
TCS,2017-03,SELF_FUNDED_REINVESTMENT
TCS,2018-03,ASSET_MONETISATION_AND_DELEVERAGING
TCS,2019-03,ASSET_MONETISATION_AND_DELEVERAGING
TCS,2020-03,ASSET_MONETISATION_AND_DELEVERAGING
TCS,2021-03,SELF_FUNDED_REINVESTMENT
TCS,2022-03,SELF_FUNDED_REINVESTMENT
TCS,2023-03,ASSET_MONETISATION_AND_DELEVERAGING
TCS,2024-03,ASSET_MONETISATION_AND_DELEVERAGING
TECHM,2013-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TECHM,2014-03,ASSET_MONETISATION_AND_DELEVERAGING
TECHM,2015-03,SELF_FUNDED_REINVESTMENT
TECHM,2016-03,SELF_FUNDED_REINVESTMENT
TECHM,2017-03,SELF_FUNDED_REINVESTMENT
TECHM,2018-03,SELF_FUNDED_REINVESTMENT
TECHM,2019-03,SELF_FUNDED_REINVESTMENT
TECHM,2020-03,ASSET_MONETISATION_AND_DELEVERAGING
TECHM,2021-03,SELF_FUNDED_REINVESTMENT
TECHM,2022-03,ASSET_MONETISATION_AND_DELEVERAGING
TECHM,2023-03,SELF_FUNDED_REINVESTMENT
TECHM,2024-03,SELF_FUNDED_REINVESTMENT
TITAN,2013-03,SELF_FUNDED_REINVESTMENT
TITAN,2014-03,EXTERNALLY_FUNDED_INVESTMENT
TITAN,2015-03,SELF_FUNDED_REINVESTMENT
TITAN,2016-03,SELF_FUNDED_REINVESTMENT
TITAN,2017-03,SELF_FUNDED_REINVESTMENT
TITAN,2018-03,ASSET_SALES_FUNDING_OPERATIONS
TITAN,2019-03,SELF_FUNDED_REINVESTMENT
TITAN,2020-03,ASSET_SALES_FUNDING_OPERATIONS
TITAN,2021-03,SELF_FUNDED_REINVESTMENT
TITAN,2022-03,ASSET_SALES_FUNDING_OPERATIONS
TITAN,2023-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TITAN,2024-03,SELF_FUNDED_REINVESTMENT
TORNTPHARM,2013-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TORNTPHARM,2014-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TORNTPHARM,2015-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TORNTPHARM,2016-03,SELF_FUNDED_REINVESTMENT
TORNTPHARM,2017-03,SELF_FUNDED_REINVESTMENT
TORNTPHARM,2018-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TORNTPHARM,2019-03,SELF_FUNDED_REINVESTMENT
TORNTPHARM,2020-03,ASSET_MONETISATION_AND_DELEVERAGING
TORNTPHARM,2021-03,SELF_FUNDED_REINVESTMENT
TORNTPHARM,2022-03,SELF_FUNDED_REINVESTMENT
TORNTPHARM,2023-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TORNTPHARM,2024-03,SELF_FUNDED_REINVESTMENT
TRENT,2013-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TRENT,2014-03,CASH_BURN_AND_CONTRACTION
TRENT,2015-03,EXTERNALLY_FUNDED_INVESTMENT
TRENT,2016-03,SELF_FUNDED_REINVESTMENT
TRENT,2017-03,SELF_FUNDED_REINVESTMENT
TRENT,2018-03,SELF_FUNDED_REINVESTMENT
TRENT,2019-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TRENT,2020-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TRENT,2021-03,ASSET_MONETISATION_AND_DELEVERAGING
TRENT,2022-03,ASSET_MONETISATION_AND_DELEVERAGING
TRENT,2023-03,SELF_FUNDED_REINVESTMENT
TRENT,2024-03,SELF_FUNDED_REINVESTMENT
TVSMOTOR,2013-03,SELF_FUNDED_REINVESTMENT
TVSMOTOR,2014-03,SELF_FUNDED_REINVESTMENT
TVSMOTOR,2015-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TVSMOTOR,2016-03,SELF_FUNDED_REINVESTMENT
TVSMOTOR,2017-03,SELF_FUNDED_REINVESTMENT
TVSMOTOR,2018-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TVSMOTOR,2019-03,EXTERNALLY_FUNDED_INVESTMENT
TVSMOTOR,2020-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TVSMOTOR,2021-03,EXPANSION_WITH_EXTERNAL_CAPITAL
TVSMOTOR,2022-03,EXTERNALLY_FUNDED_INVESTMENT
TVSMOTOR,2023-03,EXTERNALLY_FUNDED_INVESTMENT
TVSMOTOR,2024-03,EXTERNALLY_FUNDED_INVESTMENT
